id,N,rankdist
110512,11,3919395559
110513,11,9513199595
110514,11,3151353139
110515,11,1135591159
110516,11,9911351353
110517,11,9559595555
110518,11,9955533339
110519,11,5199551951
110520,11,9999533335
110521,11,9355559359
110522,11,5593315335
110523,11,5595915151
110524,11,9515599593
110525,11,3535131351
110526,11,1915953599
110527,11,5931935199
110528,11,5599359111
110529,11,9399113135
110530,11,9939151359
110531,11,5993353115
110532,11,9533595139
110533,11,1953195933
110534,11,9151915335
110535,11,3595315519
110536,11,1539139159
110537,11,3951113535
110538,11,9539199933
110539,11,5999955193
110540,11,9959955319
110541,11,9555331535
110542,11,5933511139
110543,11,5999513155
110544,11,9333155159
110545,11,5999155933
110546,11,3319553513
110547,11,1551199533
110548,11,5515539199
110549,11,5335999535
110550,11,9355395533
110551,11,3559199353
110552,11,5951995535
110553,11,3511155153
110554,11,3513511135
110555,11,1131115315
110556,11,5393159531
110557,11,5553155155
110558,11,5313311155
110559,11,1513155919
110560,11,5553339531
110561,11,5393555195
110562,11,9153515531
110563,11,9355515115
110564,11,1535515953
110565,11,3355951315
110566,11,5555553559
110567,11,5551591159
110568,11,5155559559
110569,11,5515193359
110570,11,5315519515
110571,11,3519915513
110572,11,5931515553
110573,11,9535119353
110574,11,5515115951
110575,11,5551319515
110576,11,3315913913
110577,11,3551995155
110578,11,5331559951
110579,11,9939311515
110580,11,1555133915
110581,11,3955155555
110582,11,3155599339
110583,11,9131351559
110584,11,3359139333
110585,11,5599595355
110586,11,1555595999
110587,11,1351999139
110588,11,5155511133
110589,11,1559515113
110590,11,5351519395
110591,11,5995591513
110592,11,5935595515
110593,11,5591955133
110594,11,9519131535
110595,11,1531335535
110596,11,9335551353
110597,11,9355513199
110598,11,3319935133
110599,11,9559959351
110600,11,3135993353
110601,11,1955535559
110602,11,5951155111
110603,11,9151593315
110604,11,3515511119
110605,11,9351391935
110606,11,5951959955
110607,11,5339955151
110608,11,1395559355
110609,11,1931593115
110610,11,3955595513
110611,11,9539595995
110612,11,5555553515
110613,11,5539399315
110614,11,5915153193
110615,11,3335135913
110616,11,3559315955
110617,11,3955559593
110618,11,3531559519
110619,11,9559931559
110620,11,3315513553
110621,11,5159155593
110622,11,5515395553
110623,11,5951393955
110624,11,5535553119
110625,11,1959155513
110626,11,5931191193
110627,11,3953191993
110628,11,3595539515
110629,11,9393511995
110630,11,5535939551
110631,11,5513513593
110632,11,3199193591
110633,11,5551155395
110634,11,1519333511
110635,11,5335513195
110636,11,9195555919
110637,11,5355519555
110638,11,3135595591
110639,11,5311995995
110640,11,5359959393
110641,11,3595353531
110642,11,1991913333
110643,11,3319159531
110644,11,5951553595
110645,11,9539555553
110646,11,9559553119
110647,11,5351939593
110648,11,5153955335
110649,11,5393955991
110650,11,3535599135
110651,11,5195531555
110652,11,5939593155
110653,11,5935335955
110654,11,5959313515
110655,11,3193515551
110656,11,5911355391
110657,11,5135935331
110658,11,5355115593
110659,11,5353553913
110660,11,9395959155
110661,11,9335591395
110662,11,5519519599
110663,11,5933951555
110664,11,5915559335
110665,11,5319555959
110666,11,1533395559
110667,11,1115535551
110668,11,3515519193
110669,11,5311555539
110670,11,5155359195
110671,11,1955591395
110672,11,1535135539
110673,11,3531535591
110674,11,3195515393
110675,11,3555539199
110676,11,5955511993
110677,11,9535151195
110678,11,1911131135
110679,11,5195355351
110680,11,9515115515
110681,11,5551333399
110682,11,3315999919
110683,11,5999131155
110684,11,3355511919
110685,11,3991959135
110686,11,5555399533
110687,11,1551515535
110688,11,9551335955
110689,11,3513595351
110690,11,3359591513
110691,11,3553555533
110692,11,3191131195
110693,11,5953555359
110694,11,5113191955
110695,11,3559935513
110696,11,5953999155
110697,11,3339559559
110698,11,5359355551
110699,11,9351955335
110700,11,5535913559
110701,11,5559935399
110702,11,3195511119
110703,11,1955919535
110704,11,9551195551
110705,11,1551559599
110706,11,3393559153
110707,11,9195535951
110708,11,5151595395
110709,11,9399953353
110710,11,3315533553
110711,11,3351555155
110712,11,9551119335
110713,11,9119599359
110714,11,5553955391
110715,11,3511591139
110716,11,5915393119
110717,11,5151195553
110718,11,5595393311
110719,11,3313595919
110720,11,5311553553
110721,11,1559351355
110722,11,5539399155
110723,11,5395535199
110724,11,5151515955
110725,11,9315513551
110726,11,5595513331
110727,11,5535555153
110728,11,9955515553
110729,11,9999515511
110730,11,9599953559
110731,11,5995593511
110732,11,9555553539
110733,11,9995395959
110734,11,3511533595
110735,11,5531559555
110736,11,3359335151
110737,11,5359539953
110738,11,5515391535
110739,11,3331315551
110740,11,9913339595
110741,11,1393355319
110742,11,5331593355
110743,11,1139915359
110744,11,3395395555
110745,11,5535559555
110746,11,5539513933
110747,11,5155131555
110748,11,9159995139
110749,11,3551313135
110750,11,1399135555
110751,11,3115335395
110752,11,5551951559
110753,11,5519135559
110754,11,5533955559
110755,11,1599551353
110756,11,1519353951
110757,11,9553151519
110758,11,3155515991
110759,11,1355555335
110760,11,9535551593
110761,11,9155555595
110762,11,9535131159
110763,11,9955939531
110764,11,1355915559
110765,11,5353191999
110766,11,5155939355
110767,11,5599355331
110768,11,5395559353
110769,11,1591515915
110770,11,5599359153
110771,11,3593199959
110772,11,9993935115
110773,11,5955915193
110774,11,1535135555
110775,11,9531339135
110776,11,9939559539
110777,11,5553395515
110778,11,5199151553
110779,11,3599995533
110780,11,9995515339
110781,11,9355355915
110782,11,1155555553
110783,11,9195519531
110784,11,1955911393
110785,11,1133393151
110786,11,5959155331
110787,11,9395333515
110788,11,5551535155
110789,11,5555995135
110790,11,1555953515
110791,11,3533391993
110792,11,5199111315
110793,11,5595515959
110794,11,5113553539
110795,11,1391513335
110796,11,1155593559
110797,11,1559913955
110798,11,3353539133
110799,11,5151991559
110800,11,5559153511
110801,11,9393395155
110802,11,5555951955
110803,11,9555513115
110804,11,9915159155
110805,11,5515191135
110806,11,1519995953
110807,11,5555531351
110808,11,9591353535
110809,11,5131559135
110810,11,3333591551
110811,11,5911359139
110812,11,3155595153
110813,11,3933551355
110814,11,1535555515
110815,11,5153555399
110816,11,5115553551
110817,11,9955591151
110818,11,9195555195
110819,11,5919331555
110820,11,9153339351
110821,11,3995119115
110822,11,9933311135
110823,11,5595195913
110824,11,3515531359
110825,11,5995913331
110826,11,3555553355
110827,11,5935599555
110828,11,9115153959
110829,11,9113511551
110830,11,1555313315
110831,11,3133355139
110832,11,9959551315
110833,11,5935931519
110834,11,5555195533
110835,11,5515551119
110836,11,3139551155
110837,11,9115559113
110838,11,5355599531
110839,11,3111131555
110840,11,1559195519
110841,11,5559311133
110842,11,5515353319
110843,11,5991151599
110844,11,5191599135
110845,11,9553333159
110846,11,9391931355
110847,11,3955513335
110848,11,1135153599
110849,11,5531991515
110850,11,5155315551
110851,11,5591559191
110852,11,1531553151
110853,11,5535595355
110854,11,5539555555
110855,11,5159111955
110856,11,3339195519
110857,11,5959535591
110858,11,5393519135
110859,11,5595159955
110860,11,9595199355
110861,11,5391193559
110862,11,9559535155
110863,11,9199333395
110864,11,9593935995
110865,11,5531193191
110866,11,5511555999
110867,11,5113555159
110868,11,3515513999
110869,11,5515513551
110870,11,5355159599
110871,11,5539355311
110872,11,1135515119
110873,11,9595539953
110874,11,5955513353
110875,11,5933559355
110876,11,3599553559
110877,11,5959115539
110878,11,1999115933
110879,11,5333953555
110880,11,5991131153
110881,11,5311991315
110882,11,5355531991
110883,11,3193533135
110884,11,3535335939
110885,11,3591933595
110886,11,5199319535
110887,11,9559533531
110888,11,5393939955
110889,11,5935355511
110890,11,1933355539
110891,11,9593359555
110892,11,5595111559
110893,11,5995513951
110894,11,3559555513
110895,11,5195513395
110896,11,5915955199
110897,11,5591959955
110898,11,5315935559
110899,11,5555911351
110900,11,5199935515
110901,11,5351955339
110902,11,5951531531
110903,11,5113559553
110904,11,3135131353
110905,11,5115153951
110906,11,5151555595
110907,11,1553311595
110908,11,1511515193
110909,11,5151399155
110910,11,9115195195
110911,11,9935555359
110912,11,9153159953
110913,11,5995535535
110914,11,1155599335
110915,11,5153335599
110916,11,3553953555
110917,11,1151151355
110918,11,5535535313
110919,11,3931359535
110920,11,9551555955
110921,11,9135113595
110922,11,3553595339
110923,11,9315539159
110924,11,1391351559
110925,11,9191591195
110926,11,5115115539
110927,11,9135555359
110928,11,3555533135
110929,11,3555913599
110930,11,3335515555
110931,11,5913955355
110932,11,5519559555
110933,11,5135595539
110934,11,5593199911
110935,11,9593995393
110936,11,5915395319
110937,11,1119553195
110938,11,5559513191
110939,11,9959533393
110940,11,1993511959
110941,11,5551193315
110942,11,1155315355
110943,11,1539135313
110944,11,5519155151
110945,11,9519515555
110946,11,3351951391
110947,11,5535533151
110948,11,1351535399
110949,11,5555533531
110950,11,5953155511
110951,11,5555513355
110952,11,5331193155
110953,11,9595919913
110954,11,5515531135
110955,11,3519533559
110956,11,9551159395
110957,11,5339953331
110958,11,9155515353
110959,11,5555313551
110960,11,5359155539
110961,11,3315555951
110962,11,1513313535
110963,11,9595551351
110964,11,1933551111
110965,11,9995519515
110966,11,9193135319
110967,11,5595159535
110968,11,5919135535
110969,11,3353599919
110970,11,3955913593
110971,11,5931559353
110972,11,3531535555
110973,11,5533193919
110974,11,3931355595
110975,11,5999193553
110976,11,5315935535
110977,11,5995951115
110978,11,1553139535
110979,11,3595953555
110980,11,5935393519
110981,11,3955515551
110982,11,5555959959
110983,11,5351135551
110984,11,5135955395
110985,11,5559591195
110986,11,9135555939
110987,11,5555553955
110988,11,5559151555
110989,11,5353513535
110990,11,5539931153
110991,11,5391131159
110992,11,1159115935
110993,11,3393935319
110994,11,5995555591
110995,11,9195155535
110996,11,5599991359
110997,11,5351515555
110998,11,1353555913
110999,11,9551913111
111000,11,9135115195
120001,12,51555955591
120002,12,55359533919
120003,12,59999315111
120004,12,93551151315
120005,12,39113195393
120006,12,93953319999
120007,12,95153539151
120008,12,15131391539
120009,12,53551551955
120010,12,99155935355
120011,12,59953533155
120012,12,55959555953
120013,12,99599333115
120014,12,99935333115
120015,12,39359595159
120016,12,39531351539
120017,12,15515335955
120018,12,93555151335
120019,12,15599535155
120020,12,53399595359
120021,12,31153155319
120022,12,95955159115
120023,12,91511515951
120024,12,11111315155
120025,12,91915933935
120026,12,15115135553
120027,12,95511131359
120028,12,15155955993
120029,12,51553553335
120030,12,35311935591
120031,12,93339595553
120032,12,95915555953
120033,12,99331959555
120034,12,51959333155
120035,12,19595511133
120036,12,55913911115
120037,12,31119591535
120038,12,35595155999
120039,12,33519513515
120040,12,59915115355
120041,12,35313591319
120042,12,51153513133
120043,12,55133355331
120044,12,15955135995
120045,12,15353153191
120046,12,99955131511
120047,12,39515353559
120048,12,59513513555
120049,12,19555319195
120050,12,33333355919
120051,12,35159515111
120052,12,99191995535
120053,12,91151319513
120054,12,15911315955
120055,12,39359551555
120056,12,35915553959
120057,12,55319155953
120058,12,59553535355
120059,12,55533935919
120060,12,95599559533
120061,12,51159555153
120062,12,51515139915
120063,12,95553359593
120064,12,91355953919
120065,12,51513959939
120066,12,55535315595
120067,12,55199931593
120068,12,95999513953
120069,12,13559319513
120070,12,99915393155
120071,12,55119515555
120072,12,93315955351
120073,12,11933959995
120074,12,51119553551
120075,12,51919135599
120076,12,33559515595
120077,12,31133951335
120078,12,53959551115
120079,12,53913991595
120080,12,95993555559
120081,12,19559151515
120082,12,55155391555
120083,12,55533535153
120084,12,35555959393
120085,12,53599391359
120086,12,99995159319
120087,12,59953913335
120088,12,59355993991
120089,12,53199135515
120090,12,53991513399
120091,12,55555115995
120092,12,15515153555
120093,12,55319995555
120094,12,55991355955
120095,12,15555393551
120096,12,91355193513
120097,12,35931995391
120098,12,15519595519
120099,12,55315355511
120100,12,19355553555
120101,12,93951391555
120102,12,15553355515
120103,12,95595955515
120104,12,31959195515
120105,12,35513555353
120106,12,15955115915
120107,12,33539555111
120108,12,55533911199
120109,12,95933335551
120110,12,53591551951
120111,12,53553133539
120112,12,15911539595
120113,12,93535513991
120114,12,19915359395
120115,12,19553151315
120116,12,59935355135
120117,12,51511391993
120118,12,15115151919
120119,12,95951951595
120120,12,55133511919
120121,12,59951155311
120122,12,35351511913
120123,12,95519559559
120124,12,55593513919
120125,12,39115995159
120126,12,51955559955
120127,12,95193935135
120128,12,51955555393
120129,12,55539993951
120130,12,55153135931
120131,12,33515159153
120132,12,39595195335
120133,12,15315539199
120134,12,35133319393
120135,12,59595959559
120136,12,55195359591
120137,12,51395135559
120138,12,35159355519
120139,12,99311513993
120140,12,51915953935
120141,12,59951355351
120142,12,15959955111
120143,12,55933311151
120144,12,95131113535
120145,12,91153133135
120146,12,11993915551
120147,12,55553553935
120148,12,51939993513
120149,12,55135393559
120150,12,51335551359
120151,12,39591535359
120152,12,55555593315
120153,12,55135193195
120154,12,53155151931
120155,12,39955533955
120156,12,35555311595
120157,12,99335155595
120158,12,51959113999
120159,12,55535111155
120160,12,31339995113
120161,12,59951919535
120162,12,51113511193
120163,12,51935959359
120164,12,55313313931
120165,12,95599155999
120166,12,93933951511
120167,12,55159919335
120168,12,55599353959
120169,12,93335935959
120170,12,35935535955
120171,12,93513553191
120172,12,59113155319
120173,12,91113139595
120174,12,51959595595
120175,12,55955113335
120176,12,53599959555
120177,12,19111551335
120178,12,35355535159
120179,12,59531135915
120180,12,95115555151
120181,12,59155395315
120182,12,55513939131
120183,12,55553113551
120184,12,35315395195
120185,12,91333331913
120186,12,15511115395
120187,12,11951151555
120188,12,99559959193
120189,12,55355355551
120190,12,55311311995
120191,12,35551119559
120192,12,15955355159
120193,12,99951395953
120194,12,59535535355
120195,12,59315559539
